tamanho_medio,imagem
176.2124033300227,Imagem_1
89.59252424112545,Imagem_1
29.283559096857267,Imagem_1
76.18021951204179,Imagem_1
27.34428500885924,Imagem_1
6.3078313050504,Imagem_1
24.462677409178383,Imagem_1
77.54066958780807,Imagem_1
95.77938671664612,Imagem_1
133.14993702881947,Imagem_1
30.617358063870626,Imagem_1
42.718503923846306,Imagem_1
86.3634022781559,Imagem_1
141.8530146489475,Imagem_1
74.8588374626913,Imagem_1
94.52154191191887,Imagem_1
28.068077388821663,Imagem_1
54.6943901177741,Imagem_1
14.809304898631527,Imagem_1
116.28055445909716,Imagem_1
92.81904642609985,Imagem_1
45.32166916105365,Imagem_1
88.41590634488635,Imagem_1
80.07319175229682,Imagem_1
108.28766271891118,Imagem_1
196.64414965459628,Imagem_1
109.61551707521035,Imagem_1
95.5697853620991,Imagem_1
136.03990257498634,Imagem_1
68.82187956177022,Imagem_1
163.92887336065652,Imagem_1
154.27774220344602,Imagem_1
133.93413917253332,Imagem_1
144.29141705420105,Imagem_1
58.82200662012309,Imagem_1
88.81103912097949,Imagem_1
55.2387415584191,Imagem_1
80.19632940692168,Imagem_1
100.75168619135405,Imagem_1
204.74252648408958,Imagem_1
123.27381018002303,Imagem_1
298.3021376095905,Imagem_1
47.4724551101082,Imagem_1
86.82289286014681,Imagem_1
47.67986165169351,Imagem_1
71.58985596748477,Imagem_1
22.104426599487233,Imagem_1
34.29975713230766,Imagem_1
125.71556848263222,Imagem_1
60.41045311117241,Imagem_1
16.708015147921802,Imagem_1
194.04021025843036,Imagem_1
150.71361410992472,Imagem_1
30.617358063870626,Imagem_1
213.81892021683132,Imagem_1
63.15396166419726,Imagem_1
35.16127981086358,Imagem_1
55.14646545881192,Imagem_1
86.88153222038855,Imagem_1
39.1857996084118,Imagem_1
115.54872641435344,Imagem_1
55.95441037580295,Imagem_1
109.3422120000468,Imagem_1
123.35383046036206,Imagem_1
159.86389255214632,Imagem_1
103.43766337411029,Imagem_1
56.221145219615025,Imagem_1
103.0986034305767,Imagem_1
225.02112906328182,Imagem_1
144.70555467125126,Imagem_1
13.02532799341193,Imagem_1
43.98146403132684,Imagem_1
51.98204135866732,Imagem_1
147.57197963417792,Imagem_1
23.84326858306659,Imagem_1
12.231338704589191,Imagem_1
67.50499485673002,Imagem_1
25.65667251667837,Imagem_1
45.430400636750925,Imagem_1
12.231338704589191,Imagem_1
35.02067948321599,Imagem_1
81.18450901078093,Imagem_1
48.40864986843846,Imagem_1
27.34428500885924,Imagem_1
40.19232106239621,Imagem_1
286.4511141021165,Imagem_1
54.32650609689627,Imagem_1
167.3010009292027,Imagem_1
94.52154191191887,Imagem_1
25.848258183091886,Imagem_1
101.63871824363362,Imagem_1
112.88586263780721,Imagem_1
193.52607371717335,Imagem_1
16.096715421277896,Imagem_1
130.12002596065685,Imagem_1
110.74654949273878,Imagem_1
31.8904387921711,Imagem_1
148.0436047362355,Imagem_1
122.29907293961855,Imagem_1
188.85861822154766,Imagem_1
76.11333607551958,Imagem_1
50.326849338741866,Imagem_1
18.677998695187732,Imagem_1
12.231338704589191,Imagem_1
47.048134378762356,Imagem_1
93.08615214786327,Imagem_1
10.479356408358663,Imagem_1
68.74783771186497,Imagem_1
11.821084554078958,Imagem_1
135.5253373084793,Imagem_1
53.21656750841025,Imagem_1
97.430166918532,Imagem_1
132.77527908614263,Imagem_1
391.9546489684392,Imagem_1
189.3324751395644,Imagem_1
185.47512674056054,Imagem_1
42.59911573182935,Imagem_1
23.84326858306659,Imagem_1
144.29141705420105,Imagem_1
24.663539739810748,Imagem_1
55.05692550559138,Imagem_1
68.89353172023121,Imagem_1
182.52208821946874,Imagem_1
92.22558467538751,Imagem_1
53.40166917167085,Imagem_1
93.45983943261083,Imagem_1
113.45963342548248,Imagem_1
33.2680548613988,Imagem_1
20.94351983696302,Imagem_1
311.49805653515284,Imagem_1
139.47811768838415,Imagem_1
31.735350634355903,Imagem_1
184.61331515757698,Imagem_1
45.32166916105365,Imagem_1
70.67924273624054,Imagem_1
78.30861994270316,Imagem_1
103.870657994448,Imagem_1
137.56973719878752,Imagem_1
91.84687585129295,Imagem_1
94.15206859295438,Imagem_1
62.281010533192806,Imagem_1
59.91310863654637,Imagem_1
202.88323319605425,Imagem_1
148.78247348017626,Imagem_1
212.57971735710484,Imagem_1
67.20963915119745,Imagem_1
183.66515779626582,Imagem_1
24.253590861306396,Imagem_1
20.706603214664785,Imagem_1
109.52400677858782,Imagem_1
54.05042215741548,Imagem_1
89.03476515115386,Imagem_1
160.02011996638123,Imagem_1
41.89083912421949,Imagem_1
70.25463041797215,Imagem_1
88.41590634488635,Imagem_1
80.8151114873884,Imagem_1
24.049304838101822,Imagem_1
121.11036105696769,Imagem_1
111.06083058226194,Imagem_1
168.1332289647001,Imagem_1
55.68639790112563,Imagem_1
118.32119596308804,Imagem_1
23.84326858306659,Imagem_1
43.86914145350007,Imagem_1
160.6108127628224,Imagem_1
137.1711849919517,Imagem_1
45.212676198963315,Imagem_1
110.02420175383942,Imagem_1
238.4253431656899,Imagem_1
166.9124155907825,Imagem_1
106.38377697405126,Imagem_1
22.326515217646847,Imagem_1
82.3446245694709,Imagem_1
34.01085306768849,Imagem_1
97.32883546426316,Imagem_1
85.72526081806444,Imagem_1
164.202432714007,Imagem_1
50.6232445983631,Imagem_1
57.10312140388432,Imagem_1
79.32232674471287,Imagem_1
44.20885319897447,Imagem_1
196.03456980586117,Imagem_1
115.4632970386508,Imagem_1
197.68063002540043,Imagem_1
211.37993526705623,Imagem_1
86.53645695520392,Imagem_1
39.315554266835505,Imagem_1
129.81388093904312,Imagem_1
8.938444016277748,Imagem_1
64.86953595756418,Imagem_1
165.9839618121752,Imagem_1
45.430400636750925,Imagem_1
63.94037987175715,Imagem_1
76.0484866520912,Imagem_1
110.43137398164251,Imagem_1
287.68413574129613,Imagem_1
83.12754849725759,Imagem_1
44.435078755393846,Imagem_1
137.46210304490603,Imagem_1
79.94787373389312,Imagem_1
41.89083912421949,Imagem_1
28.76813695875796,Imagem_1
109.97790257688897,Imagem_1
76.44092216003052,Imagem_1
34.15561056200859,Imagem_1
80.93908677239072,Imagem_1
43.98146403132684,Imagem_1
186.52076913937384,Imagem_1
21.41692195416611,Imagem_1
385.0113386602133,Imagem_1
50.42478924929801,Imagem_1
128.46189216772592,Imagem_1
42.94887414630408,Imagem_1
71.58985596748477,Imagem_1
34.15561056200859,Imagem_1
47.57627140343109,Imagem_1
34.15561056200859,Imagem_1
69.25527680269106,Imagem_1
73.51587282699282,Imagem_1
93.77944255204311,Imagem_1
49.728759342676845,Imagem_1
123.35383046036206,Imagem_1
55.8661653779107,Imagem_1
65.70810677684251,Imagem_1
68.52987713950499,Imagem_1
93.67416203216636,Imagem_1
34.73318972735684,Imagem_1
243.9035354989522,Imagem_1
86.13088997217795,Imagem_1
62.281010533192806,Imagem_1
13.02532799341193,Imagem_1
72.62722026865407,Imagem_1
54.05042215741548,Imagem_1
127.449415424155,Imagem_1
118.06804459942974,Imagem_1
98.04244969898555,Imagem_1
44.65659455154914,Imagem_1
102.85750185130227,Imagem_1
39.818356860642325,Imagem_1
28.068077388821663,Imagem_1
54.05042215741548,Imagem_1
108.47269215237456,Imagem_1
25.45739437315213,Imagem_1
70.8209635390397,Imagem_1
88.92207758870428,Imagem_1
97.32883546426316,Imagem_1
76.18021951204179,Imagem_1
140.297285903709,Imagem_1
222.48106418603768,Imagem_1
127.83968275279145,Imagem_1
253.05333697271033,Imagem_1
54.96723969471763,Imagem_1
33.2680548613988,Imagem_1
76.0484866520912,Imagem_1
161.19934106135096,Imagem_1
52.744937247534295,Imagem_1
5.4700209598571305,Imagem_1
21.185300080932176,Imagem_1
79.63471518401796,Imagem_1
42.129513709047444,Imagem_1
177.84594499323998,Imagem_1
65.48002876370519,Imagem_1
56.75085398835505,Imagem_1
205.66548304381763,Imagem_1
32.20331674201883,Imagem_1
125.43800976513117,Imagem_1
243.28938188066465,Imagem_1
118.27814463280019,Imagem_1
260.60429258969157,Imagem_1
160.14439587393628,Imagem_1
159.6457148715553,Imagem_1
149.083828106147,Imagem_1
13.398760233979036,Imagem_1
87.05355690759389,Imagem_1
176.09856342878962,Imagem_1
154.43859000145534,Imagem_1
53.68108977677202,Imagem_1
59.49726249374786,Imagem_1
244.86217915666597,Imagem_1
109.3422120000468,Imagem_1
121.15240596747122,Imagem_1
169.19762478744076,Imagem_1
104.10941328450687,Imagem_1
33.7147534999489,Imagem_1
63.86067852588732,Imagem_1
85.78279517943486,Imagem_1
21.646065519224038,Imagem_1
138.00404744118399,Imagem_1
139.58533749357778,Imagem_1
168.34040675717318,Imagem_1
30.937967414726174,Imagem_1
117.47478502001289,Imagem_1
126.94014876421895,Imagem_1
122.05417233051719,Imagem_1
17.58063990543179,Imagem_1
69.03891826872783,Imagem_1
100.6030871350368,Imagem_1
85.43514499361784,Imagem_1
170.28434276761502,Imagem_1
155.05157456086397,Imagem_1
40.314889046783144,Imagem_1
172.40769643961588,Imagem_1
101.88270406920604,Imagem_1
62.199182926126866,Imagem_1
153.50000881101843,Imagem_1
91.52052417376262,Imagem_1
65.02147267090393,Imagem_1
307.1135306120608,Imagem_1
214.21528846473035,Imagem_1
65.93539584698202,Imagem_1
40.065405976039436,Imagem_1
72.90281318036193,Imagem_1
74.05512155861017,Imagem_1
94.20445651243939,Imagem_1
162.64715804760462,Imagem_1
103.19581169875501,Imagem_1
38.414640859287665,Imagem_1
110.52069296026326,Imagem_1
75.45600661424817,Imagem_1
128.92688725210715,Imagem_1
69.11034540637009,Imagem_1
97.83932341960025,Imagem_1
5.4700209598571305,Imagem_1
99.15461388437122,Imagem_1
122.82758389534064,Imagem_1
169.6382137678058,Imagem_1
112.66570747675269,Imagem_1
50.81779320876787,Imagem_1
166.31443860831519,Imagem_1
32.66457926390705,Imagem_1
75.7864340518824,Imagem_1
47.36505122791864,Imagem_1
72.35277733562563,Imagem_1
41.05036586264473,Imagem_1
50.72061218220258,Imagem_1
47.57627140343109,Imagem_1
49.926793595275726,Imagem_1
90.47989811422707,Imagem_1
126.07207282667808,Imagem_1
15.471555655790098,Imagem_1
118.06804459942974,Imagem_1
85.55056524082059,Imagem_1
113.01831317438405,Imagem_1
75.52136479593813,Imagem_1
111.4199437760315,Imagem_1
130.27405037712293,Imagem_1
29.11458787115893,Imagem_1
91.6282792481866,Imagem_1
47.26077095595944,Imagem_1
110.97051214981532,Imagem_1
174.0486002481462,Imagem_1
116.36675155792844,Imagem_1
39.56574301402518,Imagem_1
80.13478423176663,Imagem_1
94.78552915681534,Imagem_1
36.279627607928596,Imagem_1
141.46540515002636,Imagem_1
128.5399208889675,Imagem_1
76.70073869558767,Imagem_1
151.99857946373018,Imagem_1
93.08615214786327,Imagem_1
232.30364797836287,Imagem_1
91.13713935646561,Imagem_1
130.8846876247915,Imagem_1
201.42832383360806,Imagem_1
25.45739437315213,Imagem_1
48.303327687926284,Imagem_1
102.46838490802185,Imagem_1
75.52136479593813,Imagem_1
57.01386285552726,Imagem_1
173.67602921722442,Imagem_1
140.758234414985,Imagem_1
257.58328613464363,Imagem_1
32.049742631027364,Imagem_1
66.01018127508749,Imagem_1
95.36139228421906,Imagem_1
226.89612037656215,Imagem_1
66.31327979846169,Imagem_1
154.79371754813252,Imagem_1
78.75448007758771,Imagem_1
38.67477414514056,Imagem_1
118.48921533164297,Imagem_1
92.11680056258734,Imagem_1
91.08298723476376,Imagem_1
36.55495728624988,Imagem_1
48.61206223797199,Imagem_1
84.08128550481368,Imagem_1
120.20151431562101,Imagem_1
12.628271971179554,Imagem_1
34.59084939929734,Imagem_1
262.03554252945435,Imagem_1
255.01556406727752,Imagem_1
134.49148405157072,Imagem_1
158.76900360796736,Imagem_1
46.40780850158223,Imagem_1
103.870657994448,Imagem_1
10.479356408358663,Imagem_1
57.795708712781604,Imagem_1
142.4832840403252,Imagem_1
177.56472297806462,Imagem_1
34.29975713230766,Imagem_1
18.948708441878455,Imagem_1
68.38573570425527,Imagem_1
57.01386285552726,Imagem_1
34.87951239616815,Imagem_1
26.9810064619971,Imagem_1
35.44529758328207,Imagem_1
77.8622507525725,Imagem_1
167.92579556763164,Imagem_1
72.97045824223972,Imagem_1
112.66570747675269,Imagem_1
22.326515217646847,Imagem_1
51.21088900095614,Imagem_1
8.938444016277748,Imagem_1
23.84326858306659,Imagem_1
48.71671696026266,Imagem_1
29.955226074127797,Imagem_1
7.069275219628611,Imagem_1
42.246461767022744,Imagem_1
150.31603028576225,Imagem_1
83.4867149776925,Imagem_1
129.46768050966324,Imagem_1
12.628271971179554,Imagem_1
44.435078755393846,Imagem_1
73.51587282699282,Imagem_1
17.297725082009,Imagem_1
80.4440177149082,Imagem_1
99.45591844209824,Imagem_1
134.82478507417594,Imagem_1
143.49505189189296,Imagem_1
14.809304898631527,Imagem_1
26.4207036318311,Imagem_1
133.00043983012094,Imagem_1
82.40451930542892,Imagem_1
46.62336552362031,Imagem_1
49.926793595275726,Imagem_1
8.349243383340204,Imagem_1
104.9210612974355,Imagem_1
57.364515193349526,Imagem_1
114.50963912027264,Imagem_1
105.48987449506859,Imagem_1
82.76682342920597,Imagem_1
116.66589361599597,Imagem_1
121.19312306471294,Imagem_1
41.89083912421949,Imagem_1
72.28455424021735,Imagem_1
51.502196861585695,Imagem_1
111.37422482197638,Imagem_1
92.33424062365299,Imagem_1
60.3287264793934,Imagem_1
60.822672559071385,Imagem_1
27.70854462932514,Imagem_1
39.818356860642325,Imagem_1
30.450561545780765,Imagem_1
40.93000037851564,Imagem_1
13.398760233979036,Imagem_1
13.398760233979036,Imagem_1
78.68978469873507,Imagem_2
39.69024598970861,Imagem_2
55.14646545881192,Imagem_2
27.163253048448134,Imagem_2
18.411953421235268,Imagem_2
59.66288173725211,Imagem_2
203.47229626289356,Imagem_2
56.92726017680082,Imagem_2
243.22788122782018,Imagem_2
76.18021951204179,Imagem_2
140.5466349896272,Imagem_2
141.4305244556118,Imagem_2
80.69291810174931,Imagem_2
173.70443497830988,Imagem_2
97.73678777397771,Imagem_2
151.17649128786522,Imagem_2
237.77629268745977,Imagem_2
53.77588042961025,Imagem_2
336.3994289626585,Imagem_2
22.104426599487233,Imagem_2
30.937967414726174,Imagem_2
118.656996783508,Imagem_2
145.01538173800157,Imagem_2
80.50730341077352,Imagem_2
46.19469100422832,Imagem_2
64.79097760484736,Imagem_2
46.08430926701898,Imagem_2
20.706603214664785,Imagem_2
58.22644242733326,Imagem_2
26.791580642889436,Imagem_2
112.84214805209167,Imagem_2
26.038434238092623,Imagem_2
262.339663035698,Imagem_2
9.981532666656284,Imagem_2
109.02151691341827,Imagem_2
50.72061218220258,Imagem_2
9.474354220939228,Imagem_2
86.99503350137758,Imagem_2
259.4352046919665,Imagem_2
216.78319419707947,Imagem_2
151.80160045397855,Imagem_2
149.58473668556417,Imagem_2
91.24709142164156,Imagem_2
52.744937247534295,Imagem_2
58.99221970435918,Imagem_2
90.42359231087333,Imagem_2
91.6282792481866,Imagem_2
90.20331097376669,Imagem_2
91.4109010031664,Imagem_2
134.04579353783842,Imagem_2
9.981532666656284,Imagem_2
31.8904387921711,Imagem_2
129.54387484360512,Imagem_2
87.79449808467778,Imagem_2
86.76604818782998,Imagem_2
147.30102983929913,Imagem_2
92.65772633811603,Imagem_2
69.97088222534344,Imagem_2
187.77260043149565,Imagem_2
84.13994401361157,Imagem_2
82.04061520586163,Imagem_2
150.11684349954754,Imagem_2
49.123387985350895,Imagem_2
70.67924273624054,Imagem_2
95.98687230861219,Imagem_2
80.4440177149082,Imagem_2
76.96174609575836,Imagem_2
47.4724551101082,Imagem_2
174.87692993929724,Imagem_2
52.55449440739347,Imagem_2
93.51431710239497,Imagem_2
25.65667251667837,Imagem_2
284.2843767471574,Imagem_2
47.88969335832306,Imagem_2
98.75251886920553,Imagem_2
161.5396065036286,Imagem_2
79.8223589712866,Imagem_2
21.185300080932176,Imagem_2
27.163253048448134,Imagem_2
154.60029991487232,Imagem_2
272.40893677772135,Imagem_2
116.66589361599597,Imagem_2
68.09420028195704,Imagem_2
75.05842174977377,Imagem_2
177.81730577809535,Imagem_2
36.14337799512211,Imagem_2
94.15206859295438,Imagem_2
69.03891826872783,Imagem_2
45.65057310533218,Imagem_2
101.24491722934347,Imagem_2
161.57014599182256,Imagem_2
57.18945777447492,Imagem_2
227.44538771472918,Imagem_2
72.14570852710052,Imagem_2
272.7014889753018,Imagem_2
47.88969335832306,Imagem_2
85.78279517943486,Imagem_2
92.49612489638648,Imagem_2
44.88056327377173,Imagem_2
291.95052913632196,Imagem_2
292.63279677843127,Imagem_2
215.42218227615518,Imagem_2
202.61319727805812,Imagem_2
69.18169879859468,Imagem_2
152.35939442556636,Imagem_2
63.075789867517315,Imagem_2
213.93575038974325,Imagem_2
101.09704315891408,Imagem_2
293.51688579206797,Imagem_2
154.60029991487232,Imagem_2
93.35419847990772,Imagem_2
175.87247246268385,Imagem_2
128.92688725210715,Imagem_2
85.43514499361784,Imagem_2
92.11680056258734,Imagem_2
149.41866385108955,Imagem_2
18.948708441878455,Imagem_2
125.55721971730027,Imagem_2
68.9651094348309,Imagem_2
116.02295068956188,Imagem_2
22.77118364497979,Imagem_2
179.68618946730558,Imagem_2
19.722441048627633,Imagem_2
159.95744831431097,Imagem_2
33.416030295843605,Imagem_2
101.68724921385395,Imagem_2
323.4642116345862,Imagem_2
152.32596349069132,Imagem_2
32.049742631027364,Imagem_2
33.7147534999489,Imagem_2
125.47860459136061,Imagem_2
36.279627607928596,Imagem_2
40.314889046783144,Imagem_2
127.87827060453259,Imagem_2
26.038434238092623,Imagem_2
320.67813313364564,Imagem_2
63.15396166419726,Imagem_2
92.54945017297307,Imagem_2
95.67464343799391,Imagem_2
12.231338704589191,Imagem_2
85.02432490246582,Imagem_2
48.71671696026266,Imagem_2
30.288101491867806,Imagem_2
94.83756715568568,Imagem_2
144.87812880088333,Imagem_2
132.06013915683909,Imagem_2
89.70436958546796,Imagem_2
108.5636226170038,Imagem_2
213.00155634979347,Imagem_2
87.90863107095953,Imagem_2
129.2363649982066,Imagem_2
136.14983004731607,Imagem_2
120.61523551419187,Imagem_2
82.04061520586163,Imagem_2
94.4693298321468,Imagem_2
314.2070008276486,Imagem_2
134.49148405157072,Imagem_2
111.59835396110014,Imagem_2
229.06166573409334,Imagem_2
85.6100760972783,Imagem_2
156.10831139382367,Imagem_2
314.33411388288437,Imagem_2
119.36977027295222,Imagem_2
18.677998695187732,Imagem_2
277.98863757044063,Imagem_2
30.937967414726174,Imagem_2
139.8700965708609,Imagem_2
176.46692175942331,Imagem_2
151.76909531890095,Imagem_2
112.93096962233061,Imagem_2
53.77588042961025,Imagem_2
89.09016226269217,Imagem_2
295.6498768403726,Imagem_2
106.33738945823796,Imagem_2
257.3316870737937,Imagem_2
45.65057310533218,Imagem_2
29.11458787115893,Imagem_2
87.56760335973297,Imagem_2
107.96530939172274,Imagem_2
60.903736368959436,Imagem_2
112.13330069177532,Imagem_2
121.06961612591896,Imagem_2
133.3744652824563,Imagem_2
103.24361074001915,Imagem_2
115.07393091022779,Imagem_2
108.28766271891118,Imagem_2
60.903736368959436,Imagem_2
88.07864977434285,Imagem_2
214.49446223441933,Imagem_2
61.39305630364289,Imagem_2
121.480380898534,Imagem_2
71.798527887043,Imagem_2
241.33469107153434,Imagem_2
146.45257509117477,Imagem_2
146.58835385735512,Imagem_2
28.76813695875796,Imagem_2
28.76813695875796,Imagem_2
76.50543893833655,Imagem_2
112.35591562602725,Imagem_2
45.65057310533218,Imagem_2
172.98553144772535,Imagem_2
92.441047184084,Imagem_2
129.31269562921142,Imagem_2
68.09420028195704,Imagem_2
142.65854647740824,Imagem_2
101.49141794707307,Imagem_2
231.4436056076444,Imagem_2
102.95339188212327,Imagem_2
82.16274135023632,Imagem_2
68.74783771186497,Imagem_2
50.917914558306244,Imagem_2
64.86953595756418,Imagem_2
276.09918761671736,Imagem_2
116.75044302340905,Imagem_2
56.31166030373215,Imagem_2
19.722441048627633,Imagem_2
16.096715421277896,Imagem_2
37.09519696635303,Imagem_2
88.13464785510318,Imagem_2
240.3619790277372,Imagem_2
83.54579094268102,Imagem_2
94.62756156763322,Imagem_2
33.2680548613988,Imagem_2
31.10215015256244,Imagem_2
149.95135998057162,Imagem_2
21.185300080932176,Imagem_2
11.821084554078958,Imagem_2
151.11015186042403,Imagem_2
80.93908677239072,Imagem_2
161.8476921791679,Imagem_2
135.41490288471138,Imagem_2
140.61682623303264,Imagem_2
104.01458898395389,Imagem_2
222.1890039758692,Imagem_2
145.8383693512394,Imagem_2
271.51063176434997,Imagem_2
126.86113607189736,Imagem_2
88.92207758870428,Imagem_2
193.62884584730082,Imagem_2
136.58865523577774,Imagem_2
59.07579531516339,Imagem_2
71.2422005218855,Imagem_2
57.624723276292656,Imagem_2
206.6328463798414,Imagem_2
22.98683125324351,Imagem_2
186.73482027135626,Imagem_2
262.47249125719406,Imagem_2
134.34347973244155,Imagem_2
48.61206223797199,Imagem_2
268.64963923976177,Imagem_2
32.66457926390705,Imagem_2
187.1613377670554,Imagem_2
341.0067510188541,Imagem_2
121.19312306471294,Imagem_2
39.44084702158646,Imagem_2
71.03189428629415,Imagem_2
31.260379885475437,Imagem_2
119.41109521936849,Imagem_2
190.435506018945,Imagem_2
143.32081239417462,Imagem_2
68.89353172023121,Imagem_2
229.27903895309103,Imagem_2
80.50730341077352,Imagem_2
126.50685537767757,Imagem_2
159.23944911099488,Imagem_2
21.880083839428522,Imagem_2
421.2241093259966,Imagem_2
58.567118193714535,Imagem_2
239.75999579887278,Imagem_2
160.92067664134998,Imagem_2
220.65800105642523,Imagem_2
11.821084554078958,Imagem_2
175.5037733111761,Imagem_2
209.96040759477856,Imagem_2
96.60830281500098,Imagem_2
62.75959314430126,Imagem_2
74.19039393270606,Imagem_2
146.79232863202256,Imagem_2
3.141274657157109,Imagem_2
249.10168109138553,Imagem_2
97.32883546426316,Imagem_2
111.99980354773317,Imagem_2
54.23561245366747,Imagem_2
305.2411644502936,Imagem_2
85.4928745952094,Imagem_2
152.5879907948183,Imagem_2
155.08339169709586,Imagem_2
19.722441048627633,Imagem_2
238.80153064728177,Imagem_2
23.418965260973238,Imagem_2
153.3049589751753,Imagem_2
143.7034174125988,Imagem_2
11.382096629215674,Imagem_2
65.63297715116418,Imagem_2
49.327079479621496,Imagem_2
144.36088998873262,Imagem_2
40.68428945128219,Imagem_2
190.61844563883605,Imagem_2
101.29363687442715,Imagem_2
157.15895554674907,Imagem_2
97.73678777397771,Imagem_2
116.19429341618066,Imagem_2
70.89059516656414,Imagem_2
83.54579094268102,Imagem_2
25.262844689355557,Imagem_2
58.73806990654449,Imagem_2
13.762063154896342,Imagem_2
239.5514689606678,Imagem_2
167.0020227651491,Imagem_2
4.478115991081385,Imagem_2
42.36684373646916,Imagem_2
49.827874851668795,Imagem_2
17.000746355818674,Imagem_2
198.00803925829894,Imagem_2
57.8810120167607,Imagem_2
53.95906345483707,Imagem_2
73.44656316776641,Imagem_2
139.0484117014273,Imagem_2
158.0133775104391,Imagem_2
28.939131129830994,Imagem_2
285.54459190422494,Imagem_2
92.17207202968464,Imagem_2
48.5104626710235,Imagem_2
218.7062564190568,Imagem_2
5.4700209598571305,Imagem_2
105.67829652657302,Imagem_2
9.474354220939228,Imagem_2
22.326515217646847,Imagem_2
108.38021692151314,Imagem_2
160.1752013774283,Imagem_2
31.57950084174568,Imagem_2
36.279627607928596,Imagem_2
83.00684186459773,Imagem_2
83.00684186459773,Imagem_2
87.05355690759389,Imagem_2
352.6505342296567,Imagem_2
81.7354751085806,Imagem_2
43.18170113907795,Imagem_2
291.1639176082564,Imagem_2
141.1827364546706,Imagem_2
197.55418708574211,Imagem_2
92.11680056258734,Imagem_2
239.23900316358828,Imagem_2
51.502196861585695,Imagem_2
59.748183014642485,Imagem_2
217.26573865061562,Imagem_2
204.91269364332308,Imagem_2
108.47269215237456,Imagem_2
240.5069454864134,Imagem_2
108.79354212386907,Imagem_2
81.12371352970642,Imagem_2
95.77938671664612,Imagem_2
194.27137356038767,Imagem_2
58.99221970435918,Imagem_2
81.30792105417005,Imagem_2
347.3946679470827,Imagem_2
39.44084702158646,Imagem_2
129.2745359474223,Imagem_2
61.71625473143392,Imagem_2
51.98204135866732,Imagem_2
100.20521622983345,Imagem_2
148.27992810309544,Imagem_2
59.748183014642485,Imagem_2
96.09127524608778,Imagem_2
85.14217138380751,Imagem_2
66.61261001793912,Imagem_2
131.79594261224227,Imagem_2
94.0455129046719,Imagem_2
59.91310863654637,Imagem_2
57.710279319554516,Imagem_2
35.72705758381175,Imagem_2
162.6774896149869,Imagem_2
220.81590362854666,Imagem_2
97.83932341960025,Imagem_2
96.3493099127548,Imagem_2
194.19434970085618,Imagem_2
39.94207242436425,Imagem_2
84.02258604488614,Imagem_2
58.99221970435918,Imagem_2
310.4078593844006,Imagem_2
60.24688898319784,Imagem_2
118.27814463280019,Imagem_2
143.3563433604669,Imagem_2
135.74593662861383,Imagem_2
36.823906842470535,Imagem_2
140.72317843607772,Imagem_2
71.66096143510143,Imagem_2
85.31770318785502,Imagem_2
73.98846817301215,Imagem_2
117.68729654312355,Imagem_2
100.552450118045,Imagem_2
199.88799824763856,Imagem_2
110.34054031335813,Imagem_2
195.83068395309485,Imagem_2
279.38438034382483,Imagem_2
38.93316938045516,Imagem_2
94.73178252930539,Imagem_2
24.862779389459288,Imagem_2
101.04822872769041,Imagem_2
232.79640886858084,Imagem_2
68.52987713950499,Imagem_2
86.65041024313304,Imagem_2
260.89117072580274,Imagem_2
188.91085963886695,Imagem_2
71.03189428629415,Imagem_2
76.0484866520912,Imagem_2
244.94406264902673,Imagem_2
74.19039393270606,Imagem_2
31.417812735070132,Imagem_2
154.8255876747856,Imagem_2
69.47096151859878,Imagem_2
148.91719665820503,Imagem_2
62.43924635979416,Imagem_2
20.706603214664785,Imagem_2
261.7310686481974,Imagem_2
67.87414075137896,Imagem_2
185.55576996883786,Imagem_2
224.22188781048743,Imagem_2
184.39680136064916,Imagem_2
100.6521174520015,Imagem_2
54.05042215741548,Imagem_2
69.32648102629366,Imagem_2
116.96427060557056,Imagem_2
82.64558994726688,Imagem_2
39.94207242436425,Imagem_2
46.72906824687182,Imagem_2
151.01111504117546,Imagem_2
117.34736463251728,Imagem_2
215.1671436485776,Imagem_2
42.01224010796282,Imagem_2
119.82754548043039,Imagem_2
154.30971889633085,Imagem_2
119.28574320591632,Imagem_2
185.2063488249025,Imagem_2
134.89913340391522,Imagem_2
140.1554126538611,Imagem_2
54.32650609689627,Imagem_2
84.49480716124656,Imagem_2
141.71157581275904,Imagem_2
121.68589727402168,Imagem_2
85.02432490246582,Imagem_2
129.88987218948003,Imagem_2
31.417812735070132,Imagem_2
74.39177159599969,Imagem_2
18.677998695187732,Imagem_2
40.68428945128219,Imagem_2
148.81670044466526,Imagem_2
64.86953595756418,Imagem_2
164.9596179374816,Imagem_2
73.03804065385481,Imagem_2
125.6763165932217,Imagem_2
154.01858965060296,Imagem_2
61.71625473143392,Imagem_2
79.57273563204902,Imagem_2
321.7953602266891,Imagem_2
12.231338704589191,Imagem_2
82.52610692858585,Imagem_2
109.29562392294257,Imagem_2
60.41045311117241,Imagem_2
73.3793570064838,Imagem_2
132.73811483493114,Imagem_2
66.8368232541263,Imagem_2
257.6413600826214,Imagem_2
38.28598994248883,Imagem_2
24.253590861306396,Imagem_2
48.201077366128324,Imagem_2
117.0064451419871,Imagem_2
64.9455487452482,Imagem_2
191.35011862508804,Imagem_2
155.17982958353878,Imagem_2
108.88420464328823,Imagem_2
163.01369337660378,Imagem_2
99.60622893405096,Imagem_2
73.92175468775842,Imagem_2
111.7323307558214,Imagem_2
